36393:9564,112629,58700,87062,18278,25114,22714,81379,27017,106203
36418:109940,91411,60765,60382,75785,30227,30810,66304,29506,78728
36419:70161,124,3589,3039,2903,8617,358,357,49633,119651
36420:550,12118,482,22726,486,76558,67948,2429,495,493
36468:1102,9088,486,93672,14895,2428,2429,974,19421,18187
36470:8130,9088,6766,966,4304,486,2428,30324,6210,6756
36471:1100,1931,12432,37867,13521,974,19421,98039,18187,57377
36488:6039,94947,486,901,58,32955,296,485,837,38653
36499:2200,964,483,3383,18933,5819,486,2429,2901,7178
36508:1102,13529,11633,3,7715,5819,91991,1099,11644,7725
36561:119563,1212,1795,37624,18179,13948,3599,106027,46869,4174
36563:12662,6218,967,67005,486,14109,3389,7725,76092,4288
36564:9225,1930,62246,4854,39253,34919,1449,92586,1644,496
36585:31553,2153,8848,63897,481,1451,2632,2145,19616,1205
36595:61218,2908,482,76558,2748,2428,2429,974,19421,495
36607:45188,650,361,95123,21015,2021,19561,83349,866,226
36620:19233,64982,2153,14826,15975,33499,100468,62155,1447,10752
36642:81753,2512,483,182,8734,11501,696,96850,118327,18400
36656:100429,91703,93673,92143,39978,42855,84392,108103,22147,106232
36689:25050,76912,112934,34019,14911,95792,31766,47658,117843,35201
36696:45886,9674,60427,61062,113932,71538,106901,74475,18743,13647
36708:2442,69819,26571,108087,486,1382,3101,30093,109844,17
36723:62979,70166,40273,43037,101845,101403,83235,37315,15149,19644
36727:986,94793,30095,4272,13091,46406,41715,4048,12406,16404
36730:2200,15424,965,7721,30860,94776,85427,3855,1102,8
36790:120627,61304,41418,83829,23768,67092,59638,63449,70246,26566
36797:2200,48475,7712,44143,9708,19416,13522,1926,1927,3842
36902:83975,15424,14890,11634,9088,28632,52387,37324,7721,1471
36948:2200,1930,5819,5820,46535,17228,57397,17601,1937,57391
36960:17601,9088,6766,966,8130,2428,30324,6210,490,1923
36961:18432,4500,121951,61696,98204,78258,25441,64615,113277,72700
36966:92134,90241,61809,98853,61924,56155,39888,112224,23314,38662
36979:516,99463,106183,61855,28602,22060,14479,87421,11194,90035
37050:24395,4855,25115,1683,6485,1196,225,227,11381,4834
37053:45886,5880,91027,101157,88867,112973,6225,19528,8322,102234
37054:25091,108973,72084,9731,107078,121137,91990,115556,106034,13955
37058:1,34451,79051,28632,1920,19396,101416,9111,1462,13507
37078:2200,9696,6759,3867,4856,2893,36376,20367,15444,1951
37088:17071,25359,36361,5821,61700,962,38285,12120,2893,1468
37143:36555,109360,86503,72608,19187,103824,15544,59604,35297,109069
37160:6,64982,483,486,33499,100468,24235,554,1446,1923
37165:1100,50718,11633,2748,93672,2428,67001,2429,117944,974
37175:2200,964,6766,966,78501,974,19421,2897,18187,39781
37177:34792,117345,50690,111293,26759,113464,32782,42665,11576,17744
37178:3526,8255,10629,77121,103858,9249,66764,108998,28188,24948
37212:17601,2202,966,6766,3858,119122,11952,11621,64963,17235
37222:17601,48475,7715,19416,13522,1926,15442,11621,30870,1951
37240:76735,95764,115940,64759,97266,62487,29184,63333,92416,66587
37255:104782,4484,89260,56302,28262,62508,101505,34237,115917,59069
37266:20955,110826,114706,122190,119972,101096,65574,87959,53544,68959
37272:38936,82044,450,74566,10261,12311,95894,46318,62561,73339
37291:3824,1208,3376,26436,3864,1205,54529,12990,6754,27070
37308:118375,73418,90472,25181,64100,64937,78024,21973,105154,77067
37313:50257,39608,28665,52173,2802,88946,75038,91261,31195,1290
37342:2200,15424,35397,5819,17228,962,2900,7721,64989,6759
37358:8130,2200,486,9708,490,117457,6759,3841,42214,1951
37380:70125,94594,62870,31748,80499,80867,20706,47228,48932,64213
37389:43760,70796,721,3864,1682,20374,110722,85891,118857,52669
37398:89880,75297,56333,30995,49277,118152,14918,59774,75582,117732
37399:31553,2153,6491,27059,967,10762,23695,18930,2428,3376
37404:41984,482,20111,1208,244,93672,30016,25727,49517,15705
37443:550,483,11633,5818,3858,4848,55768,79595,3864,3389
37446:82774,1389,79961,28029,9474,30427,93260,63048,50523,93452
37480:1372,483,11633,1451,3379,721,1444,3389,5100,730
37501:24481,226,500,54389,40197,64030,63215,32075,70,101985
37515:2200,11633,483,3858,55768,962,49015,44128,495,39800
37516:61218,2908,482,76558,2748,2428,2429,974,19421,495
37521:60422,78360,78962,9280,115613,118421,40689,63281,39617,5403
37523:93183,16987,6058,11035,48751,5819,246,10275,359,358
37530:39452,66243,249,2419,88148,25725,4420,79467,119,1539
37570:37907,37184,2198,2671,63381,120806,64182,74140,97782,36845
37585:63418,103306,32205,58545,75363,82440,28535,57540,120419,55422
37588:87387,27328,5369,63431,123142,108870,59092,13883,93879,82452
37606:2200,33017,44622,486,245,86638,82984,31940,8623,6759
37666:115326,10096,122567,66332,117505,37375,109109,3141,123057,39057
37676:415,302,2178,1890,18536,84292,22046,1871,18218,19621
37692:22058,67884,110471,104058,109288,87821,11396,34765,117171,34043
37701:101854,44427,93672,14895,2428,2429,974,19421,18187,80437
37708:36303,43571,51627,82390,107041,1603,96155,83135,121734,115126
37731:56434,72726,960,43040,2200,66042,13522,45444,6759,61711
37735:97597,966,70796,5820,962,23271,6752,1924,983,2888
37753:3,6765,6766,4855,967,2904,23271,28140,49734,1951
37767:54352,51138,102403,59899,64556,33589,113609,82666,25363,13747
37790:72023,98984,18228,23739,31528,47908,74891,49828,38637,63906
37816:2200,965,31945,971,2893,21098,2880,20355,10526,2939
37849:105692,120708,64065,39239,232,99774,19449,49464,102699,107847
37876:64130,29393,3164,73518,104940,22028,32673,80222,74611,27558
37878:122224,69813,115992,90595,108514,106480,64133,18163,112588,24225
37910:64229,70950,90729,68261,107801,87028,52635,19979,69181,4332
37911:32521,3856,965,22001,5819,967,14345,15433,1927,1949
37912:119304,108109,37006,15757,114080,98046,120001,36709,103057,41200
37918:16694,114563,86484,106484,37996,91059,78895,18502,28978,68239
37924:94321,68598,38977,114675,61128,75561,64267,116325,117341,96669
37934:2200,483,11633,3858,55768,14895,962,49015,44128,495
37971:1100,2200,11633,5819,962,78501,42803,19418,6752,7725
37987:550,363,960,2428,596,9337,22597,3718,358,3261
37988:39277,302,301,58,52056,29721,1295,3599,104526,226
37989:17067,1931,1450,37867,12432,13521,106661,10180,49253,18919
38028:95061,6955,72758,82419,119735,57708,69104,96326,14245,64549
38029:53440,85319,73418,119242,14754,5405,86134,37959,168,64697
38037:45525,65820,84092,64574,45025,90853,40615,123250,50587,122009
38057:56434,72726,2908,43046,2200,960,9708,17231,43040,23270
38073:546,726,725,10043,23270,2901,7454,729,254,224
38080:17480,361,107890,21244,358,730,254,3737,2414,22093
38088:14109,12118,25359,36361,3864,974,12120,1468,500,111520
38108:1102,486,93672,2428,2429,974,19421,495,18187,39800
38168:19784,2634,2632,10752,7994,7180,8860,81228,10778,12870
38216:109119,112239,74895,21573,13544,19399,40033,76510,75387,101
38244:2200,68902,2908,965,1102,76557,3842,44159,1937,115761
38281:1100,50718,6766,966,64978,111550,43040,117944,6759,79613
38362:1100,50718,101854,960,14895,2429,117944,20564,119131,80437
38367:2200,3,44143,5808,103839,6,17223,1927,3842,7732
38376:2750,9088,6766,2424,12117,6756,14336,11644,12440,495
38391:99206,54191,102134,49927,59629,10799,69474,27553,118417,51243
38431:101854,966,486,1920,13522,495,84456,80437,39800,3842
38445:121574,104164,64396,66867,13117,84122,91857,52040,74200,71152
38451:64092,20382,18190,494,59579,106687,57863,32505,2414,114013
38466:103272,70612,25406,86919,22758,114999,81150,27212,79793,69466
38480:72651,68916,94658,116439,65749,106101,52116,39736,56597,99431
38546:1100,482,50718,2424,2748,2428,2429,117944,974,12440
38557:1372,363,24102,1451,366,731,14338,108843,16367,50608
38578:17601,3856,72726,11633,9708,23270,15433,13522,49759,61711
38616:26276,962,45444,6759,12441,3841,983,41129,985,4843
38645:3672,10154,17567,10316,1556,10438,81,9857,4475,5398
38648:29660,68902,3383,114533,2149,594,83263,7026,2625,44598
38661:45217,66263,15456,74988,39303,92875,40768,112664,28323,73304
38679:97729,568,122103,32883,62612,16639,73020,101638,22529,109727
38684:66311,109048,118073,93509,21962,3829,60112,60722,67820,67045
38685:19816,66312,95066,97911,386,13518,36325,97958,32889,59201
38686:2200,965,966,2416,19418,13523,22728,93694,2414,500
38691:1100,964,2908,11633,966,5821,962,13522,3867,19421
38704:46870,56449,66365,27641,5491,80495,32775,23340,115011,86955
38715:95413,80392,48092,27870,77818,100067,72991,117425,2718,69602
38736:82378,59855,48533,65323,59565,49028,95165,77829,96214,38297
38739:46146,43436,66449,79786,58490,8792,5479,56410,69760,26668
38766:100599,106747,7885,86302,37207,8339,4207,121284,43355,42788
38778:101181,115018,89308,30792,16180,47848,28566,85053,102104,39071
38786:39331,844,54847,45214,95709,26671,4971,59555,28825,73275
38813:33748,20933,3012,46304,53585,62780,66645,95088,122299,78678
38868:2200,14895,90906,495,39800,3841,3842,61716,3855,9719
38870:2200,3860,974,3867,22072,62784,33489,3841,24890,20367
38878:17601,11633,26272,52868,6766,962,64977,3867,1927,39781
38888:118749,100407,86058,11300,89371,86808,17160,82807,21426,53519
38897:8619,2168,47060,5062,114097,33334,10871,32933,93256,1339
38945:81890,108807,23187,101371,53329,7166,3461,31690,67026,102577
38967:76460,54008,97070,20037,10180,29921,29302,105025,43282,110617
38983:119234,42270,113755,14806,30700,91922,103364,59704,29462,113344
39003:38708,50404,87634,104470,8950,82420,67150,86018,16934,38515
39005:69817,86929,72722,61125,67153,71369,58779,28893,88836,45597
39021:54429,20491,60169,80335,73033,112014,108753,39005,68950,45551
39043:12045,34482,69738,112630,41214,25997,23452,11457,1902,15767
39049:13230,2121,58316,118035,101685,68637,104641,67282,564,41273
39050:2200,82303,964,6765,28156,43046,967,7655,59554,2901
39052:36526,56600,23894,8734,80171,67301,46435,8258,42728,372
39074:70303,84401,42845,25164,89030,52968,99604,30479,31678,99382
39083:1102,6765,2427,4304,17700,14882,6759,13526,69836,16736
39084:4884,1930,481,962,2428,3376,2429,6756,2416,5268
39092:2200,2908,966,5819,44143,963,13522,3842,6776,14108
39105:102529,20171,69069,57063,106056,87525,85493,71728,96027,107659
39158:2200,48475,5819,44143,19416,13522,1926,3841,9723,3842
39159:25308,9932,38250,15746,69007,109809,85403,176,11477,39798
39163:105049,101497,101436,87669,48967,61670,79794,117258,48037,75792
39188:1102,483,9088,486,93672,15429,117943,15432,91516,1924
39232:3005,116542,90968,67864,123191,110692,85986,55630,50944,95425
39237:2200,2908,2424,93672,12435,12440,61716,3374,985,508
39291:9910,68020,16376,58383,47834,69101,88001,53194,85188,78197
39295:2,482,7725,1471,10205,500,3,4846,7194,508
39296:102802,104268,90059,83527,16805,59158,95612,85341,11125,65092
39308:91825,24296,1100,1694,3862,33970,51298,1800,73700,12549
39379:68271,103828,17458,23271,36627,1561,106539,42847,72028,36258
39391:17601,48475,1930,44143,19416,13522,1926,3841,3842,15442
39393:2200,965,43045,87047,5820,2905,5821,2901,6759,22078
39394:8344,34502,83870,114976,105481,96679,115774,80415,81921,68315
39429:105777,66899,82116,20377,38718,58811,70762,107725,68417,44700
39430:22001,15424,5819,5820,5821,34452,9696,122438,9699,1923
39432:47452,98507,16077,76957,6264,76918,68426,123140,47267,16172
39458:70161,124,3589,3039,2903,8617,358,357,49633,119651
39469:24156,43318,1453,1208,7183,731,14339,226,496,7021
39515:2750,46530,1455,2427,94765,1453,7716,1446,7183,47389
39518:91256,101340,60226,4684,71981,75987,115026,12719,80905,669
39528:68719,6384,93541,24405,1328,117522,10469,105041,120628,13291
39555:1102,57270,47077,46530,966,5819,2428,490,38285,10183
39556:1102,965,966,974,3,18187,970,84456,88852,3842
39567:20577,42451,66871,77567,20125,51391,50890,24830,60616,118427
39580:17601,6766,966,960,12435,12440,119131,39781,11621,7737
39592:84306,1795,12378,30223,22510,23888,58,100306,12687,1205
39594:29390,73590,42776,97604,72498,72310,54025,120572,41954,114348
39617:98551,99522,4414,10156,20000,101505,4209,93276,122130,73712
39623:2404,36499,93719,22723,75601,99318,103986,2327,9894,12839
39652:26022,69054,120974,96423,27686,88232,48192,41718,20836,97823
39662:54853,50336,3437,104834,80257,36195,99580,111397,14846,78092
39693:7585,110728,50780,1991,3599,2083,834,378,6472,2110
39694:13694,118073,9253,53744,74042,29615,42632,69150,19672,33545
39707:1100,1931,112626,89234,974,27069,3849,55094,1936,18205
39718:2200,1931,5820,23271,13521,3867,1924,57377,15442,1951
39730:56864,102049,71427,33297,86964,102949,80204,95789,21107,87700
39731:86429,73040,61092,87995,76693,76235,98992,60602,80226,40636
39796:2200,25359,36361,4305,1923,73810,112613,1468,13517,2412
39821:8937,4547,8252,12551,1326,1682,353,3506,31133,3976
39822:71498,2200,8,2901,19421,13517,42214,3855,14355,5787
39863:2200,20381,7712,9708,15429,43040,15432,98531,2903,19421
39865:45301,69611,66547,54117,58979,42159,36641,87308,56209,102123
39876:3673,69646,43571,31534,26972,93577,107332,38459,96074,84338
39877:75019,8529,32782,1930,34404,36587,71329,8772,9462,40358
39878:2200,11633,483,3858,55768,962,49015,44128,495,39800
39896:61531,118058,116720,100391,89458,105755,109769,81089,45523,64687
39903:2200,11633,483,3858,55768,962,49015,44128,495,39800
39926:1913,5094,966,5819,486,1208,38285,14880,19618,36358
39927:21435,69797,73706,75230,17522,70387,19672,85306,118354,113230
39932:11645,108195,69815,38729,96892,27700,22290,24796,18618,50229
39940:22001,11633,15429,30854,15433,3866,17601,46543,8803,11644
39967:83975,15424,11634,9088,28632,52387,1451,7721,1471,94776
39979:2200,967,33498,28700,974,3867,19421,7725,1927,4837
39983:86430,107471,104819,18411,69946,89962,48002,49100,87005,96278
40040:118510,29415,104068,30211,5448,70076,36489,22925,94994,46659
40043:1102,483,9088,486,93672,15429,117943,15432,91516,1924
40053:3,5820,17229,5821,23271,9696,8,1927,36381,24895
40055:11196,103186,101826,100977,110306,68659,14879,37984,79407,60320
40069:78183,71329,94752,55103,20365,20556,41131,2414,47911,500
40098:1102,483,9088,486,93672,15429,117943,15432,91516,1924
40101:3,1929,13529,1930,67005,64441,21524,2416,3867,84460
40115:35461,31984,97359,67172,86554,95466,83617,37321,110443,62691
40120:116843,84248,51067,82853,70278,2057,10401,115041,16257,32450
40123:2200,11633,3860,23270,71763,974,22072,3841,35413,18200
40129:2820,44655,70306,102275,92542,6123,39707,93584,14886,65418
40149:1102,61458,28632,960,13221,245,115059,1208,2429,6759
40158:2200,11633,9708,5820,15429,27062,23273,13522,3867,7725
40163:17067,1931,1450,37867,12432,13521,106661,10180,49253,18919
40189:37985,28632,64978,960,14895,2429,3389,119131,3841,1471
40190:120407,25237,45926,2275,11101,43660,25793,51635,5150,72051
40195:2200,50718,11633,3858,3860,960,117944,974,3867,6759
40196:37508,25062,116788,106057,84866,75426,82710,70481,1424,25751
40215:550,15560,605,3389,94170,378,16365,225,86111,3982
40226:13136,1929,2200,17228,5821,9696,9697,36911,2193,1924
40229:104016,37005,70565,60194,27610,116577,17863,104393,98174,32896
40234:2200,7715,122438,5821,13522,39092,1924,8803,3842,15444
40235:2200,50718,6766,966,117944,974,6759,19421,18187,39781
40258:14109,36361,963,3864,6759,3867,971,2893,3847,111520
40259:120059,114144,70662,117432,59904,104145,107783,29495,11015,2218
40262:120368,57619,43841,70673,13772,4188,22628,24694,46163,64379
40293:70167,43319,8855,247,6210,100715,31133,710,21507,35649
40307:27949,91030,23342,46836,39165,95411,84533,80620,5810,123057
40308:17601,14108,965,6766,966,44143,960,2901,33489,3842
40316:71006,19950,110049,37054,15513,11828,106426,72972,111031,29923
40347:91301,70905,113612,80593,118137,68893,27759,19026,21702,63296
40368:69303,121516,18381,27107,110938,86510,73560,42670,2149,31865
40427:20481,50662,6733,11467,7006,59329,70134,297,108766,80594
40431:78182,11035,965,19421,970,493,3841,1471,68437,1462
40468:66805,7643,71235,60176,47150,121689,87823,47627,24186,104573
40472:5023,58968,16381,65642,2275,1451,4190,111695,67487,1205
40480:81619,39967,107450,78482,63977,89076,90187,53100,84698,10059
40489:78554,75569,9191,39052,117455,48168,35773,28450,14968,43251
40493:6812,102579,27886,102032,3584,81222,1085,354,10060,4268
40507:20561,58987,111662,71338,87470,19428,87318,15786,34299,122619
40512:109462,38817,15562,71357,27837,90099,7198,122266,79312,85354
40538:2200,966,6766,960,3860,974,22072,119131,39781,11621
40563:275,69020,91408,71479,1069,69669,121266,70211,37509,26272
40586:1100,18180,14349,2200,4855,5820,2906,962,35392,12441
40610:118859,96189,27649,117869,114962,55454,99371,71587,31212,107156
40638:40604,79361,22386,71659,2324,105809,37825,35044,51047,73123
40642:105320,85350,84748,63322,94962,31782,11759,105412,75305,33661
40647:106185,5990,35771,94191,7182,53924,120553,67042,110719,71680
40659:1100,15424,87041,960,3864,44131,14108,9699,44128,5812
40682:3284,966,61706,34134,2901,39803,6755,94169,15442,20367
40688:90928,65037,38530,67090,53858,89498,109335,102235,120875,97701
40712:72620,120,115523,82615,17299,72655,72881,33931,71867,51112
40727:33117,120454,29561,69737,19695,79327,95374,12354,26711,33659
40750:13990,41898,68365,85284,69057,91873,115883,2113,71972,69405
40761:64095,966,64978,1444,3389,7725,84456,3,3841,98031
40782:17601,28156,3,966,6766,3858,962,64977,11641,2901
40789:1100,50718,6766,966,64978,111550,43040,117944,6759,79613
40790:100195,2430,107751,9095,1446,17217,15976,14885,15990,14904
40801:7889,45214,54847,245,121290,59555,13227,73275,4858,108600
40852:62233,11378,52334,69658,38982,75819,20476,72345,10535,106081
40864:22261,63744,71160,120789,115406,42229,10727,98044,10696,1474
40905:114212,72490,94250,97720,59331,5881,51566,79166,102089,14369
40924:17,6007,115283,79305,944,97541,3489,119433,31694,12130
40926:12524,74469,29124,72555,47499,80103,27958,102880,22848,2049
40952:51289,99053,76501,13737,57175,1058,9807,115591,110433,76335
40960:95561,68379,17712,5565,89139,53249,63825,98234,96225,72617
41019:56795,87490,111946,4108,68575,48850,75127,33124,114419,98532
41025:102526,64474,73816,55397,83355,80774,15379,78938,36025,112133
41027:70161,124,3589,3039,2903,8617,358,357,49633,119651
41055:38469,25359,36361,3376,2428,963,3864,12120,1468,2888
41077:54504,41949,81581,35797,92449,25828,49532,86524,65944,48720
41080:2200,6765,9088,5277,490,970,28140,28681,15990,503
41089:2200,37871,6765,1930,91991,15429,25955,15432,6756,3867
41119:73017,79171,63845,52184,36618,86772,99803,16481,32606,53371
41128:81693,38276,82912,119252,77922,97732,38088,20849,25345,112439
41147:62636,76077,5268,3389,3867,7725,2,2413,500,4292
41153:71394,121293,62018,112392,31762,107388,46239,102749,46521,75610
41159:9774,2908,7648,58495,1099,1930,960,5821,10,6756
41174:41850,48472,68904,1936,21091,54136,21095,63930,13566,27029
41176:73777,32671,31621,92544,117148,77969,65337,107437,22493,56168
41181:73189,81408,8159,46550,7337,27451,32815,94832,36435,49531
41184:110904,26989,105910,86345,117365,118652,41822,70366,25678,24425
41226:73305,30349,91493,11933,34942,60192,101688,4542,13198,90305
41227:2200,110292,1690,245,124,840,962,43797,117943,52744
41237:13049,68614,11345,55828,20584,93492,61380,46344,90063,56088
41253:2200,9088,28700,962,92582,2429,1449,96959,3,13522
41261:59048,70524,963,5097,103575,225,3737,1762,50612,1462
41286:32604,80425,33279,102613,92774,13789,91112,43326,1193,78047
41297:2200,48475,19411,36911,17228,19416,13522,3867,51908,1926
41300:40803,119709,48249,39051,119722,34023,73497,22512,32421,35165
41301:108387,29311,14955,16506,13881,3506,6349,21246,16036,5574
41302:71515,114372,26422,30734,109442,110128,120599,92438,47020,2852
41310:14108,2908,965,44143,960,2901,33489,3842,4833,6776
41337:98981,62441,69950,105637,101944,19575,112311,32023,110560,71930
41399:78416,21520,63629,25715,95844,57640,6485,2168,47125,88260
41401:17601,966,6766,960,119131,39781,11621,4846,17235,11626
41402:6568,5517,548,12976,5818,56913,3107,3389,2194,1206
41410:23685,91974,17914,25305,67316,93684,94834,76267,104444,41959
41424:2200,964,6766,966,78501,974,19421,2897,18187,39781
41430:35203,7716,19416,11642,7725,3842,3,19400,11624,7738
41462:60389,80563,108881,49865,91907,97481,22633,78745,73933,1253
41464:21403,13392,17227,8252,124,21527,19766,1451,19616,11973
41465:51519,17615,95983,14413,86893,109663,73944,89870,91982,44291
41483:2200,1690,2424,486,76558,53876,2428,5514,2429,15707
41484:4400,1103,2897,25963,4836,48463,66020,17247,15446,74638
41485:2200,72726,9708,23271,23270,15432,13522,13523,19421,49759
41493:34555,108715,4361,76850,13998,113840,50713,69073,114467,119703
41508:14108,15424,965,87041,7715,5820,960,5821,13522,3867
41509:40138,17973,107002,40837,96404,58834,52948,90577,120167,67454
41510:2750,24394,11633,72727,3858,25357,55768,486,1451,67936
41575:1644,61121,483,11633,26194,79321,3858,28632,61458,31945
41681:69587,21756,81600,105900,116265,104909,37865,116524,115590,37994
41683:3,1929,5820,9710,30854,15432,13522,3867,7725,13517
41703:11000,964,67006,5819,9710,3864,13522,19420,18187,3841
41792:2200,965,6766,3860,974,6759,3867,11644,14336,19421
41813:67941,118739,103325,120215,101383,33157,95161,76255,33311,122044
41814:2200,64982,964,33499,100468,3864,28149,13523,19421,970
41816:20519,74942,71254,64824,77839,47545,1054,71364,71512,24449
41820:98346,79919,15348,92271,21219,96207,102264,12382,13139,74951
41846:2200,109073,964,18180,965,5819,17228,2906,2901,1102
41859:14108,2908,482,481,486,44143,107751,1451,2200,17217
41871:38591,67766,9984,89648,112982,103417,40233,63598,115563,75612
41886:16174,1740,70112,118815,111180,89437,42260,44023,73655,75129
41888:84853,87331,61429,88424,113161,2311,48659,41518,29254,17845
41901:88254,85384,72041,12474,75162,3883,102850,110488,79177,107922
41910:749,32302,28080,495,2626,357,96816,76,26857,7428
41944:2200,965,11633,3860,64978,962,2901,974,19418,6759
41947:87798,53976,105119,107090,37812,87099,91266,19722,104852,13391
41975:77936,9467,724,7452,62132,730,5145,8727,834,1471
41979:122657,75382,30021,72299,105222,87656,76861,83191,53180,104644
42005:11062,14180,226,114404,46311,80989,80287,51741,15023,921
42030:13136,1929,1930,5819,2200,23271,1924,70787,3841,3842
42033:2,482,3589,30016,53341,53145,224,46551,37068,94940
42040:53011,74387,53202,75573,27265,114134,76108,32602,36148,29009
42045:61939,10677,245,118299,840,2548,27879,5101,38588,85173
42086:1102,7172,6756,47386,495,10205,4846,1417,20405,2387
42105:1102,2155,6049,3112,19152,47090,22816,10201,35657,236
42157:40399,54890,35666,50265,89023,90678,76386,87131,75893,78115
42174:58619,56467,52283,73491,104481,110611,2727,104689,117383,86391
42179:2200,6756,15304,7648,2893,39102,37881,1937,7739,35420
42184:24518,27885,18021,22651,27806,5643,5767,106260,14228,120267
42193:31072,5517,33122,11840,1208,8973,3715,1326,73392,40616
42229:15299,15161,89056,52656,6063,10180,3599,9462,30576,43538
42238:99907,65985,88379,87720,21273,37685,47547,93144,66803,374
42270:115169,45307,115207,31428,105716,104686,41903,74409,46238,76223
42278:32827,225,54620,94695,70086,21001,74445,17,654,1684
42309:34134,2153,37871,486,245,11039,1208,1451,18994,42470
42310:1100,12118,2908,46530,63897,481,486,1451,962,6210
42313:91947,1398,1331,80086,59458,101115,116501,109149,110472,87462
42365:2200,966,6766,43040,81533,7725,39781,20367,11621,15446
42436:1102,14891,34449,5818,967,481,16521,54118,1451,6759
42461:2200,14108,15424,964,965,5819,960,44143,963,3
42462:122573,82837,113009,105848,53144,46623,29482,57049,27473,54083
42470:58184,8141,52694,84192,25334,77022,120154,11277,111281,69882
42490:62636,76077,5268,3389,3867,7725,2,2413,500,4292
42495:116962,22622,117500,31243,26428,46896,94481,79922,8785,33895
42500:1100,15424,50718,11633,7715,3860,962,117944,2901,7721
42556:46239,89362,7884,73063,93075,33754,77042,105928,66830,116220
42568:2200,964,5819,23270,2901,1102,9723,9722,4833,7741
42571:4370,837,10115,104539,190,47844,327,45,4414,238
42583:1102,483,53341,66720,45991,3,39937,27070,10541,710
42590:2200,11633,483,3858,55768,962,49015,44128,495,39800
42622:62772,25684,8489,36154,49370,35897,116265,118758,81168,104069
42625:40429,3383,23827,49643,364,3039,1086,23955,983,1332
42651:40987,122548,109414,35169,50281,81185,109921,1327,66027,81081
42654:6365,122459,113053,57382,64222,77277,106514,61182,38399,21484
42697:38469,25359,36361,3376,2428,963,3864,12120,1468,2888
42698:34134,58968,49017,36906,67487,18943,3864,1923,77967,12990
42699:36524,27076,85704,12690,77392,104911,22467,15172,119285,12476
42700:2032,486,14892,485,837,114,11025,1924,115887,4423
42703:11283,81292,78645,51577,14425,88015,8358,40325,14367,106744
42775:53519,99983,11300,86808,19350,86058,65327,5324,23911,66812
42790:15261,73151,35854,43257,77620,93480,122062,117305,15995,79602
42824:101030,964,20111,45994,93672,244,78501,15705,1200,2626
42829:17,40814,58362,17166,106322,51883,110895,112908,80422,63257
42833:72832,65914,61169,107349,77755,32324,64221,29523,91994,49332
42864:35203,7712,3857,46530,94765,3860,5820,30854,51907,32521
42865:57793,108612,26183,40855,41843,98425,35314,116326,95366,113666
42876:78182,34451,79051,481,3376,2903,25966,101416,19396,16763
42919:9346,26943,119810,11762,46543,17850,60300,37606,21788,6855
42945:2200,2908,966,44143,5820,23271,962,6759,13523,1924
42959:64092,18933,12116,104772,18190,494,79888,22074,57863,32505
42976:4069,49356,119839,116489,7836,18598,42598,122298,118170,78161
42989:141,182,32629,14241,1871,38045,83171,202,2944,3775
43012:4400,94766,21112,3858,5819,46535,2904,67948,112626,2901
43049:13630,50233,967,42707,5822,2429,5268,7180,26444,10543
43069:8134,245,61465,5268,13227,92586,1200,38991,51224,48459
43078:55717,18593,62,899,542,60939,2901,86764,5753,1196
43088:16525,112629,15424,3864,61706,7721,2901,6755,15442,20367
43094:17601,15424,964,6766,966,78501,7721,11641,974,19421
43140:551,11776,28,24670,3142,1786,69384,89264,114000,17
43178:3824,103476,54187,3376,119398,44547,19419,61336,2946,2464
43198:53852,17699,25163,86448,95082,43228,35660,103351,114882,121402
43217:9632,123170,57024,105787,96362,57868,41229,102609,82937,78811
43259:20832,96299,10811,40960,16904,1265,98242,78908,68214,117474
43267:78180,15424,9088,11634,52387,28632,486,7721,1471,94776
43284:30609,1930,5820,96946,15306,19418,1924,11644,2193,114556
43295:56748,13762,83743,19950,1674,4171,113521,93631,1069,12427
43313:120942,88396,19272,77288,90531,47529,122869,97498,29806,11027
43316:79093,39385,106129,104512,29001,64426,45536,38318,122767,89193
43319:20128,22264,99001,87481,46412,31797,10812,109201,63565,20549
43344:2200,1690,726,1208,90906,6485,495,1685,101665,3114
43359:1102,2424,966,486,93672,14895,2428,2429,974,19421
43372:32031,12990,8848,93630,3140,113702,189,19390,1352,23884
43386:205,302,59911,3309,5583,16447,19059,64443,294,83640
43411:653,58107,55380,50388,90891,1858,96821,79389,14902,36145
43412:11000,51437,73267,1451,69383,490,6756,16739,65535,493
43470:90928,115771,122561,68200,56060,1026,41978,109391,52026,79553
43480:84246,42314,7680,77547,31378,54420,51294,4134,81986,60831
43483:90331,14110,34454,94761,57402,122248,119129,89236,71759,11621
43505:32484,61814,69119,90871,57316,65724,115480,99743,29821,49082
43518:22519,80498,86809,46815,89289,30374,79659,86318,47886,84721
43530:13136,11633,2200,81522,15433,13522,13523,3867,103838,19421
43537:114776,111007,1997,26438,27759,8789,101318,19561,13229,911
43550:4400,1929,5820,9710,30854,15432,13522,3867,7725,11621
43557:43784,33164,7580,79785,122408,56858,67025,91451,16726,1191
43565:37333,79800,4942,90533,5427,32065,51377,122451,44683,53339
43592:2200,11633,483,3858,55768,962,49015,44128,495,39800
43598:15559,72420,94913,42271,14770,45278,94920,99784,72077,72410
43635:1102,965,966,974,3,18187,970,84456,88852,3842
43636:83975,15424,9088,481,486,245,1208,1451,3589,7721
43654:56690,108583,20444,14648,80086,93953,18773,60673,48230,64971
